Date Added,Song,Artist,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
06/19/2020,Stunnin',Curtis Waters,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/19/2020,I See Red,Everybody Loves an Outlaw,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,
06/24/2020,Hood Baby,KBFR,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
06/24/2020,Body,Jordan Suaste,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
06/27/2020,2z Don Corleon,Lil 2z,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
07/06/2020,Medulla,9baby Eli,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
07/14/2020,Backyard Boy,Claire Rosinkranz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2020,Splenda,Naliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/19/2020,Malibu,Lucus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
08/21/2020,We All Tryna F***,Ysl Jalen,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
09/09/2020,Lets Link,WhoHeem,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
09/22/2020,Convenient,Griffin Johnson,23,80,30,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,
09/25/2020,I'm Okay Now,badly,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
09/26/2020,Capitalize Off Pain,Big $tunt,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,
09/30/2020,Pull Up,LMB DG,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,
10/02/2020,Whoopty,CJ,x,x,x,90,78,65,62,68,,,,,,,,,,,,,,,,,,,,,,,
10/04/2020,Debacle,Epwoppomusic,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2020,Die Very Rough,Mario Judah,97,42,27,20,10,19,55,95,x,x,77,72,72,63,x,x,x,93,73,43,48,x,x,x,x,x,x,121,145,x,x
10/11/2020,Fuck Up the Friendship,Leah Kate,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
10/13/2020,BookBag 2.0,BigKayBeezy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
10/29/2020,Violent,carolesdaughter,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
10/30/2020,Love You From a Distance,Ashley Kutcher,79,59,139,120,176,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
11/02/2020,Rät,Penelope Scott,136,82,60,28,49,55,19,9,8,5,3,9,18,10,10,6,7,10,46,57,25,16,14,14,15,44,48,39,22,16,19
11/04/2020,Adderall (Corvette Corvette),Popp Hunna,x,x,x,x,x,x,137,54,27,42,56,45,24,10,14,14,56,86,54,32,33,37,31,63,77,68,61,39,25,15,27
11/09/2020,L3ft 2ight,ShowtimeKwan,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2020,Crazy,J Nanks,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,
11/14/2020,Where U At?,MoneyatMidnight,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,
11/14/2020,Walk With Me,GoldFord,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,
11/18/2020,Viernes 13,Marcos Menchaca,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,
11/18/2020,Out the Frame,Marv Allen,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,
11/22/2020,Hailey,WRENN,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,
11/30/2020,She Gone Enter,lil.eaarl,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,
12/01/2020,Feelings,ssgkobe,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2020,Sandlot,ssgkobe,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2020,Chanel Bag,KillBunk,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,
12/01/2020,Jugg,KillBunk,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,
12/02/2020,Crucial,Alshawn Martin,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,
12/02/2020,Pretend,Kill Jasper,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,
12/02/2020,Toxic Traits,SBE KP,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,
12/02/2020,Mrs Magic,Strawberry Guy,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,
12/02/2020,Hood Bitch,Fam0us.Twinsss,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,
12/03/2020,If I Could Do It All Again,Loser,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,
12/03/2020,treasure hunter,Loser,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,
12/07/2020,You,Yung Trip,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,
12/07/2020,Bonita,Amaru Cloud,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
12/07/2020,Meant For,Amaru Cloud,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
12/08/2020,Be Around Me,Will Joseph Cook,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2020,No Relay,Soldier Kidd,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
12/09/2020,You & Me,Tommy Ice,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,
12/09/2020,Trap de Amarella,Epidemic7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,
12/11/2020,Trust Me I Know,Young Habibi,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,Every 4,KenTheMan,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,He Be Like,KenTheMan,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,Sugar Daddy,Qveen Herby,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2020,Send Em Up,Elijah the Boy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
12/11/2020,poco a poco,riela,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,
12/14/2020,Dont Do Drugs,Lesane,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
12/16/2020,Gum,​cupcakKe,33,36,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
12/16/2020,Villain,Lily Rose,98,x,x,x,191,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,
12/21/2020,Davo Gng,YSN Marrr,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,
01/04/2021,Effy Stonem,Nick Mono,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,
01/06/2021,Walk,Saucy Santana,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,
01/12/2021,Beat Box,SpotemGottem,x,152,125,164,141,77,50,37,29,34,,,,,,,,,,,,,,,,,,,,,
01/13/2021,I'm not Pretty,JESSIA,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,
01/14/2021,Love For Real,svrite,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,
01/14/2021,Thug Paradise,Soldier Kidd,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,
01/14/2021,im all alone,lael,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,
01/14/2021,Lucky,Lil Nemo,147,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,
01/14/2021,Hittin',Money Mu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/15/2021,Distractions,Ben Beal,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/15/2021,Action Figures,Ben Beal,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/16/2021,Right Girl Wrong Time,Tyra Madison,102,144,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,
01/17/2021,Ferris Wheel,Ben Beal,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/19/2021,Crazy,gavn!,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/19/2021,Rolando (Caught In The Rain),DUSTY LOCANE,181,176,162,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/19/2021,R60LLXN N CONTROLLXN,DUSTY LOCANE,61,45,32,53,78,45,41,39,27,25,27,33,18,12,10,11,13,21,46,25,29,21,19,14,x,x,x,x,x,x,x
01/19/2021,Bumpin',MC Virgins,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/19/2021,Poseidon,gavn!,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/19/2021,Ecstasy,gavn!,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/19/2021,Come Thru,gavn!,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/19/2021,December,gavn!,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/19/2021,Poppin',Fakebitcheshero,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,
01/20/2021,Blue,Nyah Grace,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/21/2021,Go Bestfriend,$hyfromdatre,x,x,x,x,x,x,x,x,x,x,99,41,42,32,24,60,74,49,63,62,74,60,x,x,x,90,59,55,54,66,88
01/25/2021,Walk Down,FNF Chop,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/25/2021,Track Star,Mooski,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/27/2021,Do a Bitch,Kali,x,x,x,x,x,x,x,x,x,x,x,x,191,179,96,90,129,180,146,112,101,91,91,114,x,102,109,128,18,7,x
01/28/2021,Knock Knock,SoFaygo,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
01/29/2021,Honest,Rocco,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/01/2021,World of Trouble,Kossisko,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/01/2021,Villain,Wolf,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/02/2021,What Do Rio Mean / Definition Of Rio,Rio Da Yung OG,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/05/2021,Belly of the Beast,Brennan Savage,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/09/2021,Just Water,Bryansanon,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/09/2021,Not Angry,Chris James,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/12/2021,Jealous,Eyedress,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/25/2021,Sweetladychallenge,Lew Mr. Blue,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/25/2021,Track Meet,DevTakeFlight,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/25/2021,Sometimes (Backwood),gigi,x,x,x,x,x,x,x,x,x,x,x,x,190,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/26/2021,Bala Peligrosa,DJ Swagrman,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/26/2021,Yale,Ken Car$on,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/26/2021,Missed Calls,Chris Miles,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/26/2021,American Friends,DYSN,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/26/2021,Michigan,Chavo,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/26/2021,Comedy!,Autumn!,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/26/2021,Rosetta,Karri,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/26/2021,Never Could,Mr.Chicken,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
02/26/2021,carleen,LOAT!,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/01/2021,Outside,Yvette,196,x,171,160,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/01/2021,BIG BANK,jusLo,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/03/2021,Flow Switch,Heavy Honcho,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/05/2021,Heart Attack,Scarlxrd,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/05/2021,6 Feet,Scarlxrd,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/05/2021,Red Light,Scarlxrd,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/10/2021,You Got It,JNA,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/10/2021,G-Code,Kamrin Houser,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/12/2021,DUMB,Kblast,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/15/2021,Be Forreal,Tevin Terrell,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/18/2021,CAP,T3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/23/2021,YKWIM,Yot Club,36,34,38,84,153,126,74,69,60,64,108,132,177,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
03/25/2021,Sneaky Link,Hxllywood,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/02/2021,MY STORY,Mike Dimes,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/05/2021,Yucky Blucky Fruitcake,Iamdoechii,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/08/2021,Gangstas & Ratchets,Lil Vada,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/08/2021,Rugrat,Davine Jay,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/08/2021,Prom Night,Riovaz,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/10/2021,FYOTP,Too Much,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/12/2021,Wit My Hoe,Katozai,x,x,171,109,x,x,x,180,130,147,105,x,20,9,8,11,13,26,48,72,44,39,29,38,43,56,58,34,27,26,27
04/13/2021,Exless,Kate Stephenson,148,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/15/2021,CHET HANKS,Big Meez,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/18/2021,Fastcar,Stoneysworldd,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/20/2021,KILL BILL,HateSonny,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/22/2021,Hate,Kahlil4mb,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,197,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/27/2021,Whatchu Do,10k.Caash,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/28/2021,Beating Down Yo Block,Monaleo,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
04/30/2021,Bestfriend,Novaakan3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
05/05/2021,Addicted to Finessing,Retro Messiah,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
05/06/2021,Cabelas,Skurt,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
05/16/2021,S.I.M.P,Kylesimps,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
05/16/2021,Freaky Bih from Da A,Louisvt,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
